# E (eV),Tr Ideal
14.980553,0.888579
14.990555,0.889041
15.000556,0.889503
15.010557,0.889937
15.020558,0.890343
15.030559,0.890748
15.040560,0.891153
15.050561,0.891532
15.060562,0.891904
15.070563,0.892277
15.080565,0.892650
15.090566,0.892999
15.100567,0.893345
15.110568,0.893691
15.120569,0.894037
15.130570,0.894363
15.140571,0.894685
15.150572,0.895008
15.160573,0.895331
15.170575,0.895632
15.180576,0.895931
15.190577,0.896230
15.200578,0.896529
15.210579,0.896828
15.220580,0.897114
15.230581,0.897373
15.240582,0.897627
15.250583,0.897881
15.260585,0.898135
15.270586,0.898385
15.280587,0.898619
15.290588,0.898853
15.300589,0.899087
15.310590,0.899322
15.320591,0.899556
15.330592,0.899775
15.340593,0.899991
15.350595,0.900208
15.360596,0.900424
15.370597,0.900641
15.380598,0.900851
15.390599,0.901053
15.400600,0.901255
15.410601,0.901457
15.420602,0.901659
15.430603,0.901859
15.440605,0.902046
15.450606,0.902232
15.460607,0.902418
15.470608,0.902604
15.480609,0.902791
15.490610,0.902977
15.500611,0.903163
15.510612,0.903349
15.520613,0.903519
15.530615,0.903689
15.540616,0.903860
15.550617,0.904023
15.560618,0.904177
15.570619,0.904331
15.580620,0.904485
15.590621,0.904639
15.600622,0.904782
15.610623,0.904923
15.620625,0.905064
15.630626,0.905204
15.640627,0.905345
15.650628,0.905486
15.660629,0.905627
15.670630,0.905767
15.680631,0.905902
15.690632,0.906031
15.700633,0.906161
15.710635,0.906291
15.720636,0.906421
15.730637,0.906551
15.740638,0.906681
15.750639,0.906811
15.760640,0.906938
15.770641,0.907058
15.780642,0.907179
15.790643,0.907299
15.800645,0.907420
15.810646,0.907540
15.820647,0.907661
15.830648,0.907782
15.840649,0.907902
15.850650,0.908014
15.860651,0.908127
15.870652,0.908239
15.880653,0.908352
15.890655,0.908464
15.900656,0.908577
15.910657,0.908689
15.920658,0.908802
15.930659,0.908910
15.940660,0.909015
15.950661,0.909121
15.960662,0.909227
15.970663,0.909332
15.980665,0.909438
15.990666,0.909541
16.000667,0.909637
16.010668,0.909731
16.020669,0.909820
16.030670,0.909909
16.040671,0.909998
16.050672,0.910087
16.060673,0.910175
16.070675,0.910264
16.080676,0.910353
16.090677,0.910442
16.100678,0.910531
16.110679,0.910620
16.120680,0.910709
16.130681,0.910791
16.140682,0.910874
16.150683,0.910957
16.160685,0.911039
16.170686,0.911122
16.180687,0.911204
16.190688,0.911287
16.200689,0.911369
16.210690,0.911452
16.220691,0.911535
16.230692,0.911617
16.240693,0.911696
16.250695,0.911773
16.260696,0.911850
16.270697,0.911927
16.280698,0.912004
16.290699,0.912081
16.300700,0.912158
16.310701,0.912235
16.320702,0.912312
16.330703,0.912389
16.340705,0.912466
16.350706,0.912541
16.360707,0.912614
16.370708,0.912686
16.380709,0.912758
16.390710,0.912830
16.400711,0.912903
16.410712,0.912975
16.420713,0.913047
16.430715,0.913120
16.440716,0.913192
16.450717,0.913264
16.460718,0.913337
16.470719,0.913405
16.480720,0.913473
16.490721,0.913542
16.500722,0.913610
16.510723,0.913678
16.520725,0.913746
16.530726,0.913814
16.540727,0.913882
16.550728,0.913950
16.560729,0.914017
16.570730,0.914080
16.580731,0.914142
16.590732,0.914200
16.600733,0.914258
16.610735,0.914316
16.620736,0.914375
16.630737,0.914433
16.640738,0.914491
16.650739,0.914549
16.660740,0.914608
16.670741,0.914666
16.680742,0.914724
16.690743,0.914782
16.700745,0.914841
16.710746,0.914899
16.720747,0.914957
16.730748,0.915015
16.740749,0.915074
16.750750,0.915132
16.760751,0.915187
16.770752,0.915240
16.780753,0.915294
16.790755,0.915347
16.800756,0.915401
16.810757,0.915455
16.820758,0.915508
16.830759,0.915562
16.840760,0.915615
16.850761,0.915669
16.860762,0.915723
16.870763,0.915776
16.880765,0.915830
16.890766,0.915883
16.900767,0.915937
16.910768,0.915991
16.920769,0.916044
16.930770,0.916098
16.940771,0.916147
16.950772,0.916196
16.960773,0.916246
16.970775,0.916295
16.980776,0.916345
16.990777,0.916394
17.000778,0.916444
17.010779,0.916493
17.020780,0.916543
17.030781,0.916592
17.040782,0.916642
17.050783,0.916691
17.060785,0.916741
17.070786,0.916790
17.080787,0.916839
17.090788,0.916889
17.100789,0.916938
17.110790,0.916987
17.120791,0.917033
17.130792,0.917078
17.140793,0.917124
17.150795,0.917170
17.160796,0.917215
17.170797,0.917261
17.180798,0.917307
17.190799,0.917352
17.200800,0.917398
17.210801,0.917444
17.220802,0.917489
17.230803,0.917535
17.240805,0.917581
17.250806,0.917626
17.260807,0.917672
17.270808,0.917716
17.280809,0.917759
17.290810,0.917802
17.300811,0.917845
17.310812,0.917888
17.320813,0.917931
17.330815,0.917974
17.340816,0.918017
17.350817,0.918059
17.360818,0.918100
17.370819,0.918140
17.380820,0.918181
17.390821,0.918221
17.400822,0.918262
17.410823,0.918302
17.420825,0.918343
17.430826,0.918383
17.440827,0.918424
17.450828,0.918464
17.460829,0.918505
17.470830,0.918545
17.480831,0.918586
17.490832,0.918626
17.500833,0.918666
17.510835,0.918703
17.520836,0.918740
17.530837,0.918776
17.540838,0.918813
17.550839,0.918850
17.560840,0.918887
17.570841,0.918924
17.580842,0.918960
17.590843,0.918997
17.600845,0.919034
17.610846,0.919071
17.620847,0.919108
17.630848,0.919144
17.640849,0.919181
17.650850,0.919218
17.660851,0.919255
17.670852,0.919292
17.680853,0.919328
17.690855,0.919363
17.700856,0.919396
17.710857,0.919429
17.720858,0.919462
17.730859,0.919495
17.740860,0.919527
17.750861,0.919560
17.760862,0.919593
17.770863,0.919626
17.780865,0.919659
17.790866,0.919692
17.800867,0.919725
17.810868,0.919757
17.820869,0.919787
17.830870,0.919816
17.840871,0.919845
17.850872,0.919875
17.860873,0.919904
17.870875,0.919934
17.880876,0.919963
17.890877,0.919993
17.900878,0.920022
17.910879,0.920052
17.920880,0.920081
17.930881,0.920111
17.940882,0.920137
17.950883,0.920163
17.960885,0.920189
17.970886,0.920214
17.980887,0.920240
17.990888,0.920265
18.000889,0.920291
18.010890,0.920316
18.020891,0.920342
18.030892,0.920367
18.040893,0.920393
18.050895,0.920418
18.060896,0.920444
18.070897,0.920465
18.080898,0.920486
18.090899,0.920507
18.100900,0.920528
18.110901,0.920549
18.120902,0.920570
18.130903,0.920591
18.140905,0.920612
18.150906,0.920633
18.160907,0.920654
18.170908,0.920675
18.180909,0.920696
18.190910,0.920715
18.200911,0.920730
18.210912,0.920746
18.220913,0.920761
18.230915,0.920777
18.240916,0.920792
18.250917,0.920808
18.260918,0.920824
18.270919,0.920844
18.280920,0.920867
18.290921,0.920890
18.300922,0.920913
18.310923,0.920936
18.320925,0.920955
18.330926,0.920973
18.340927,0.920990
18.350928,0.921007
18.360929,0.921024
18.370930,0.921042
18.380931,0.921059
18.390932,0.921076
18.400933,0.921093
18.410935,0.921111
18.420936,0.921123
18.430937,0.921134
18.440938,0.921145
18.450939,0.921157
18.460940,0.921168
18.470941,0.921180
18.480942,0.921191
18.490943,0.921203
18.500945,0.921214
18.510946,0.921224
18.520947,0.921228
18.530948,0.921232
18.540949,0.921237
18.550950,0.921241
18.560951,0.921245
18.570952,0.921249
18.580953,0.921253
18.590955,0.921258
18.600956,0.921262
18.610957,0.921261
18.620958,0.921256
18.630959,0.921251
18.640960,0.921246
18.650961,0.921242
18.660962,0.921237
18.670963,0.921232
18.680965,0.921227
18.690966,0.921222
18.700967,0.921217
18.710968,0.921206
18.720969,0.921192
18.730970,0.921178
18.740971,0.921164
18.750972,0.921150
18.760973,0.921136
18.770975,0.921120
18.780976,0.921098
18.790977,0.921084
18.800978,0.921074
18.810979,0.921063
18.820980,0.921052
18.830981,0.921041
18.840982,0.921024
18.850983,0.921002
18.860985,0.920981
18.870986,0.920960
18.880987,0.920939
18.890988,0.920917
18.900989,0.920896
18.910990,0.920863
18.920991,0.920829
18.930992,0.920795
18.940993,0.920761
18.950995,0.920728
18.960996,0.920694
18.970997,0.920655
18.980998,0.920606
18.990999,0.920558
19.001000,0.920509
19.011001,0.920460
19.021002,0.920411
19.031003,0.920362
19.041005,0.920303
19.051006,0.920238
19.061007,0.920173
19.071008,0.920109
19.081009,0.920044
19.091010,0.919968
19.101011,0.919887
19.111012,0.919806
19.121013,0.919734
19.131015,0.919668
19.141016,0.919589
19.151017,0.919504
19.161018,0.919419
19.171019,0.919334
19.181020,0.919248
19.191021,0.919149
19.201022,0.919041
19.211023,0.918932
19.221025,0.918824
19.231026,0.918716
19.241027,0.918592
19.251028,0.918456
19.261029,0.918320
19.271030,0.918184
19.281031,0.918048
19.291032,0.917899
19.301033,0.917735
19.311035,0.917571
19.321036,0.917411
19.331037,0.917238
19.341038,0.917065
19.351039,0.916892
19.361040,0.916697
19.371041,0.916495
19.381042,0.916293
19.391043,0.916076
19.401045,0.915840
19.411046,0.915605
19.421047,0.915359
19.431048,0.915085
19.441049,0.914811
19.451050,0.914534
19.461051,0.914216
19.471052,0.913901
19.481053,0.913604
19.491055,0.913261
19.501056,0.912911
19.511057,0.912561
19.521058,0.912170
19.531059,0.911759
19.541060,0.911348
19.551061,0.910907
19.561062,0.910433
19.571063,0.909954
19.581065,0.909437
19.591066,0.908926
19.601067,0.908366
19.611068,0.907783
19.621069,0.907175
19.631070,0.906500
19.641071,0.905826
19.651072,0.905104
19.661073,0.904332
19.671075,0.903515
19.681076,0.902655
19.691077,0.901767
19.701078,0.900827
19.711079,0.899823
19.721080,0.898758
19.731081,0.897619
19.741082,0.896415
19.751083,0.895118
19.761085,0.893738
19.771086,0.892287
19.781087,0.890768
19.791088,0.889098
19.801089,0.887298
19.811090,0.885397
19.821091,0.883338
19.831092,0.881071
19.841093,0.878718
19.851095,0.876185
19.861096,0.873400
19.871097,0.870358
19.881098,0.867041
19.891099,0.863417
19.901100,0.859511
19.911101,0.855149
19.921102,0.850356
19.931103,0.845083
19.941105,0.839177
19.951106,0.832583
19.961107,0.825079
19.971108,0.816525
19.981109,0.806767
19.991110,0.795656
20.001111,0.782636
20.011112,0.767480
20.021113,0.749646
20.031115,0.728713
20.041116,0.703927
20.051117,0.675005
20.061118,0.640948
20.071119,0.601932
20.081120,0.557374
20.091121,0.507116
20.101122,0.452977
20.111123,0.395272
20.121125,0.336318
20.131126,0.278166
20.141127,0.223146
20.151128,0.173606
20.161129,0.130995
20.171130,0.095830
20.181131,0.068188
20.191132,0.047532
20.201133,0.032795
20.211135,0.022438
20.221136,0.015420
20.231137,0.010784
20.241138,0.007764
20.251139,0.005827
20.261140,0.004583
20.271141,0.003862
20.281142,0.003470
20.291143,0.003363
20.301145,0.003504
20.311146,0.003931
20.321147,0.004731
20.331148,0.006017
20.341149,0.008046
20.351150,0.011197
20.361151,0.015987
20.371152,0.023125
20.381153,0.033591
20.391155,0.048624
20.401156,0.069216
20.411157,0.096383
20.421158,0.130652
20.431159,0.172052
20.441160,0.219655
20.451161,0.272349
20.461162,0.327558
20.471163,0.383654
20.481165,0.437901
20.491166,0.489612
20.501167,0.536879
20.511168,0.579558
20.521169,0.617097
20.531170,0.649837
20.541171,0.678166
20.551172,0.702326
20.561173,0.723208
20.571175,0.740928
20.581176,0.756520
20.591177,0.769644
20.601178,0.781354
20.611179,0.791428
20.621180,0.800465
20.631181,0.808378
20.641182,0.815495
20.651183,0.821897
20.661185,0.827650
20.671186,0.832889
20.681187,0.837787
20.691188,0.842242
20.701189,0.846231
20.711190,0.849953
20.721191,0.853438
20.731192,0.856666
20.741193,0.859660
20.751195,0.862432
20.761196,0.864995
20.771197,0.867477
20.781198,0.869714
20.791199,0.871828
20.801200,0.873841
20.811201,0.875701
20.821202,0.877508
20.831203,0.879189
20.841205,0.880794
20.851206,0.882282
20.861207,0.883647
20.871208,0.884996
20.881209,0.886259
20.891210,0.887473
20.901211,0.888632
20.911212,0.889740
20.921213,0.890809
20.931215,0.891818
20.941216,0.892766
20.951217,0.893646
20.961218,0.894512
20.971219,0.895306
20.981220,0.896100
20.991221,0.896866
21.001222,0.897577
21.011223,0.898289
21.021225,0.898964
21.031226,0.899605
21.041227,0.900247
21.051228,0.900841
21.061229,0.901395
21.071230,0.901943
21.081231,0.902443
21.091232,0.902936
21.101233,0.903430
21.111235,0.903888
21.121236,0.904325
21.131237,0.904761
21.141238,0.905198
21.151239,0.905590
21.161240,0.905977
21.171241,0.906364
21.181242,0.906742
21.191243,0.907077
21.201245,0.907398
21.211246,0.907720
21.221247,0.908024
21.231248,0.908309
21.241249,0.908593
21.251250,0.908877
21.261251,0.909137
21.271252,0.909389
21.281253,0.909641
21.291255,0.909892
21.301256,0.910109
21.311257,0.910326
21.321258,0.910543
21.331259,0.910760
21.341260,0.910978
21.351261,0.911181
21.361262,0.911368
21.371263,0.911555
21.381265,0.911742
21.391266,0.911909
21.401267,0.912068
21.411268,0.912227
21.421269,0.912377
21.431270,0.912528
21.441271,0.912669
21.451272,0.912790
21.461273,0.912911
21.471275,0.913032
21.481276,0.913153
21.491277,0.913274
21.501278,0.913371
21.511279,0.913465
21.521280,0.913558
21.531281,0.913652
21.541282,0.913745
21.551283,0.913834
21.561285,0.913902
21.571286,0.913969
21.581287,0.914037
21.591288,0.914104
21.601289,0.914172
21.611290,0.914227
21.621291,0.914269
21.631292,0.914311
21.641293,0.914353
21.651295,0.914396
21.661296,0.914438
21.671297,0.914459
21.681298,0.914476
21.691299,0.914493
21.701300,0.914509
21.711301,0.914526
21.721302,0.914539
21.731303,0.914528
21.741305,0.914518
21.751306,0.914507
21.761307,0.914497
21.771308,0.914487
21.781309,0.914463
21.791310,0.914424
21.801311,0.914384
21.811312,0.914345
21.821313,0.914305
21.831315,0.914266
21.841316,0.914198
21.851317,0.914127
21.861318,0.914056
21.871319,0.913985
21.881320,0.913914
21.891321,0.913827
21.901322,0.913720
21.911323,0.913613
21.921325,0.913506
21.931326,0.913399
21.941327,0.913299
21.951328,0.913167
21.961329,0.913034
21.971330,0.912900
21.981331,0.912767
21.991332,0.912633
22.001333,0.912478
22.011335,0.912303
22.021336,0.912127
22.031337,0.911952
22.041338,0.911741
22.051339,0.911525
22.061340,0.911309
22.071341,0.911084
22.081342,0.910821
22.091343,0.910558
22.101345,0.910295
22.111346,0.909989
22.121347,0.909677
22.131348,0.909380
22.141349,0.909040
22.151350,0.908692
22.161351,0.908345
22.171352,0.907938
22.181353,0.907521
22.191355,0.907105
22.201356,0.906616
22.211357,0.906115
22.221358,0.905613
22.231359,0.905035
22.241360,0.904450
22.251361,0.903821
22.261362,0.903152
22.271363,0.902445
22.281365,0.901653
22.291366,0.900854
22.301367,0.899907
22.311368,0.898964
22.321369,0.897913
22.331370,0.896782
22.341371,0.895542
22.351372,0.894144
22.361373,0.892615
22.371375,0.890945
22.381376,0.889011
22.391377,0.886862
22.401378,0.884429
22.411379,0.881616
22.421380,0.878349
22.431381,0.874635
22.441382,0.870177
22.451383,0.864950
22.461385,0.858848
22.471386,0.851545
22.481387,0.842863
22.491388,0.832531
22.501389,0.820457
22.511390,0.806188
22.521391,0.789664
22.531392,0.770337
22.541393,0.748695
22.551395,0.724209
22.561396,0.697259
22.571397,0.668003
22.581398,0.636573
22.591399,0.604025
22.601400,0.570567
22.611401,0.536955
22.621402,0.504054
22.631403,0.472709
22.641405,0.443327
22.651406,0.416233
22.661407,0.392181
22.671408,0.371520
22.681409,0.354489
22.691410,0.341282
22.701411,0.331628
22.711412,0.325862
22.721413,0.324025
22.731415,0.326250
22.741416,0.331800
22.751417,0.341577
22.761418,0.354922
22.771419,0.371893
22.781420,0.392288
22.791421,0.415611
22.801422,0.441997
22.811423,0.470159
22.821425,0.500333
22.831426,0.531423
22.841427,0.563172
22.851428,0.594578
22.861429,0.625021
22.871430,0.653847
22.881431,0.680508
22.891432,0.704979
22.901433,0.726780
22.911435,0.746260
22.921436,0.762814
22.931437,0.777263
22.941438,0.789425
22.951439,0.799438
22.961440,0.807817
22.971441,0.814661
22.981442,0.820088
22.991443,0.824467
23.001445,0.827916
23.011446,0.830626
23.021447,0.832594
23.031448,0.834007
23.041449,0.834974
23.051450,0.835599
23.061451,0.835733
23.071452,0.835767
23.081453,0.835359
23.091455,0.834808
23.101456,0.833997
23.111457,0.833004
23.121458,0.831865
23.131459,0.830429
23.141460,0.828943
23.151461,0.827191
23.161462,0.825351
23.171463,0.823289
23.181465,0.821107
23.191466,0.818747
23.201467,0.816220
23.211468,0.813525
23.221469,0.810600
23.231470,0.807564
23.241471,0.804253
23.251472,0.800863
23.261473,0.797141
23.271475,0.793355
23.281476,0.789209
23.291477,0.784923
23.301478,0.780374
23.311479,0.775529
23.321480,0.770537
23.331481,0.765031
23.341482,0.759396
23.351483,0.753345
23.361485,0.747007
23.371486,0.740373
23.381487,0.733181
23.391488,0.725825
23.401489,0.717710
23.411490,0.709281
23.421491,0.700440
23.431492,0.690999
23.441493,0.680792
23.451495,0.670054
23.461496,0.658719
23.471497,0.646671
23.481498,0.633593
23.491499,0.619697
23.501500,0.605018
23.511501,0.589328
23.521502,0.572460
23.531504,0.554293
23.541505,0.534907
23.551506,0.514068
23.561507,0.491583
23.571508,0.467384
23.581509,0.441532
23.591510,0.413165
23.601511,0.383190
23.611512,0.350977
23.621514,0.317004
23.631515,0.280856
23.641516,0.243752
23.651517,0.205902
23.661518,0.168521
23.671519,0.132429
23.681520,0.099501
23.691521,0.071082
23.701522,0.047477
23.711524,0.029537
23.721525,0.016868
23.731526,0.008798
23.741527,0.004156
23.751528,0.001758
23.761529,0.000667
23.771530,0.000226
23.781531,0.000068
23.791532,0.000018
23.801534,0.000005
23.811535,0.000001
23.821536,0.000000
23.831537,0.000000
23.841538,0.000000
23.851539,0.000000
23.861540,0.000000
23.871541,0.000000
23.881542,0.000000
23.891544,0.000000
23.901545,0.000000
23.911546,0.000000
23.921547,0.000000
23.931548,0.000000
23.941549,0.000000
23.951550,0.000000
23.961551,0.000000
23.971552,0.000000
23.981554,0.000000
23.991555,0.000000
24.001556,0.000000
24.011557,0.000000
24.021558,0.000000
24.031559,0.000001
24.041560,0.000005
24.051561,0.000020
24.061562,0.000072
24.071564,0.000231
24.081565,0.000660
24.091566,0.001693
24.101567,0.003885
24.111568,0.008048
24.121569,0.015070
24.131570,0.025872
24.141571,0.041195
24.151572,0.060927
24.161574,0.084882
24.171575,0.112613
24.181576,0.142639
24.191577,0.174268
24.201578,0.206322
24.211579,0.238429
24.221580,0.269382
24.231581,0.299396
24.241582,0.327911
24.251584,0.354810
24.261585,0.380386
24.271586,0.404357
24.281587,0.426792
24.291588,0.447746
24.301589,0.467672
24.311590,0.486227
24.321591,0.503864
24.331592,0.520217
24.341594,0.535755
24.351595,0.550528
24.361596,0.564536
24.371597,0.577500
24.381598,0.589972
24.391599,0.601812
24.401600,0.613056
24.411601,0.623641
24.421602,0.633678
24.431604,0.643245
24.441605,0.652416
24.451606,0.661036
24.461607,0.669337
24.471608,0.677304
24.481609,0.684738
24.491610,0.692033
24.501611,0.698834
24.511612,0.705422
24.521614,0.711690
24.531615,0.717682
24.541616,0.723578
24.551617,0.729026
24.561618,0.734321
24.571619,0.739415
24.581620,0.744291
24.591621,0.749024
24.601622,0.753507
24.611624,0.757871
24.621625,0.762088
24.631626,0.766126
24.641627,0.769988
24.651628,0.773692
24.661629,0.777338
24.671630,0.780813
24.681631,0.784166
24.691632,0.787344
24.701634,0.790515
24.711635,0.793509
24.721636,0.796515
24.731637,0.799253
24.741638,0.801998
24.751639,0.804588
24.761640,0.807166
24.771641,0.809718
24.781642,0.812099
24.791644,0.814417
24.801645,0.816665
24.811646,0.818825
24.821647,0.820990
24.831648,0.823052
24.841649,0.825057
24.851650,0.827009
24.861651,0.828833
24.871652,0.830659
24.881654,0.832460
24.891655,0.834180
24.901656,0.835903
24.911657,0.837569
24.921658,0.839185
24.931659,0.840774
24.941660,0.842249
24.951661,0.843708
24.961662,0.845161
24.971664,0.846523
24.981665,0.847886
24.991666,0.849251
25.001667,0.850588
25.011668,0.851850
25.021669,0.853065
25.031670,0.854281
25.041671,0.855454
25.051672,0.856584
25.061674,0.857717
25.071675,0.858851
25.081676,0.859924
25.091677,0.860977
25.101678,0.862001
25.111679,0.863008
25.121680,0.863948
25.131681,0.864886
25.141682,0.865826
25.151684,0.866754
25.161685,0.867633
